SAMPLING EVENT IDENTIFIER,Diversidad_Grupo,Shannon_Index,PC1,Factor1,PC2,Factor2,PC3,Factor3
S79249924,Media_Q2_Q3,1.8242473519705933,1.2874313814214868,-0.07347556581864238,-0.04353039459317722,-0.2960744809172875,0.537256107013802,0.5968701182363989
S77540746,Baja_Q1,1.0549201679861442,-2.9139006032160917,-0.6709772707444686,-0.26654049178200323,1.368903648379912,0.8936635549716465,-0.01521552393255543
S77669288,Baja_Q1,0.5623351446188083,-1.9621653440778943,-0.8981225936054374,-0.7655696821618803,1.0477072403104586,0.17882092423426119,-0.28592681918333235
S78566049,Media_Q2_Q3,2.4747248648318783,-0.010299180391396037,-0.5166331498574125,-1.0895553006422243,-0.2134707204948475,0.043849898908529424,-0.2251687760962643
S101899641,Media_Q2_Q3,1.8141108694031063,-2.0385006475313614,0.37407718344295454,1.2332361198801163,1.1584903079216857,0.20869693639478099,0.05830435237543134
S83681156,Media_Q2_Q3,1.8141108694031063,-2.0385006475313614,0.37407718344295454,1.2332361198801163,1.1584903079216857,0.20869693639478099,0.05830435237543134
S101866895,Media_Q2_Q3,1.8174411350466082,2.5176540908387093,2.7576122480691176,4.876237048538707,-0.23525123269395384,0.28862094657156506,1.5981286403202812
S80026237,Alta_Q3,2.933840631525026,3.4612784776274244,3.1003982249314253,3.3085498057920346,-1.0736335453650523,-1.1334422694644068,0.1605324012348804
S79726594,Media_Q2_Q3,1.8174411350466082,2.5176540908387093,2.7576122480691176,4.876237048538707,-0.23525123269395384,0.28862094657156506,1.5981286403202812
S79764562,Media_Q2_Q3,1.8141108694031063,-2.0385006475313614,0.37407718344295454,1.2332361198801163,1.1584903079216857,0.20869693639478099,0.05830435237543134
S79597765,Alta_Q3,2.555569380808204,3.094773773043665,0.467928734869841,-0.1194961539989782,-1.5594543616555074,-0.23019336253269207,0.10829138933526623
S82243611,Media_Q2_Q3,1.8174411350466082,2.5176540908387093,2.7576122480691176,4.876237048538707,-0.23525123269395384,0.28862094657156506,1.5981286403202812
S79756583,Media_Q2_Q3,1.8141108694031063,-2.0385006475313614,0.37407718344295454,1.2332361198801163,1.1584903079216857,0.20869693639478099,0.05830435237543134
S79715524,Media_Q2_Q3,1.8174411350466082,2.5176540908387093,2.7576122480691176,4.876237048538707,-0.23525123269395384,0.28862094657156506,1.5981286403202812
S79888410,Media_Q2_Q3,2.5356456922989956,3.206321516681897,2.24709622527729,2.9308035178511362,-0.795710183593673,-0.20960740294750693,0.7903626977712827
S80134601,Baja_Q1,1.4122188958234037,-4.241206139826445,-0.4323138073477466,0.5198214986285143,1.7617676528571986,-0.2377743516111582,-0.5961470110963263
S79693538,Baja_Q1,0.7963116401738131,0.8698804086380133,1.1909740440803318,2.7102014144419,0.5638753882851106,0.33441660905454607,1.1900129460270228
S79784973,Baja_Q1,0.410116318288409,-2.4496264105876233,-1.2505997193355067,-1.664041492419109,0.7043802253991577,0.1460119401789099,-0.6725796178142285
S80766871,Alta_Q3,2.6226049374585063,1.7172340076695354,-0.7969369181100688,-1.470693844308465,-0.9297135925044012,0.19606548621140904,0.21959693477694706
S80583793,Alta_Q3,3.123049159519858,1.9149604113493353,-0.30174250939482494,-1.6252823723439664,-1.2656490003161902,-0.49331442860232383,-0.4981326747097167
S82577490,Media_Q2_Q3,1.9035873574183477,3.646237461064378,1.808096185706003,3.5331105443626236,-0.5395025502681453,1.4954428773471296,2.1255174991201584
S82362989,Media_Q2_Q3,2.326703472315481,0.06363167958644819,-0.8015218347057934,-1.6433878006230915,-0.25953234013639515,0.2027929729549958,-0.3165821029358013
S82360421,Media_Q2_Q3,2.326703472315481,0.06363167958644819,-0.8015218347057934,-1.6433878006230915,-0.25953234013639515,0.2027929729549958,-0.3165821029358013
S86630027,Alta_Q3,3.1994251297980365,1.9149604113493353,-0.30174250939482494,-1.6252823723439664,-1.2656490003161902,-0.49331442860232383,-0.4981326747097167
S80814166,Media_Q2_Q3,2.0582590992396477,-1.948324365539065,0.681400159776678,2.3150910761366874,1.7034093089307243,0.5076534696076549,0.702762375025395
S183545423,Media_Q2_Q3,2.326703472315481,0.06363167958644819,-0.8015218347057934,-1.6433878006230915,-0.25953234013639515,0.2027929729549958,-0.3165821029358013
S86462277,Media_Q2_Q3,2.0582590992396477,-1.948324365539065,0.681400159776678,2.3150910761366874,1.7034093089307243,0.5076534696076549,0.702762375025395
S80575365,Alta_Q3,2.8059000886281957,1.8514316613146475,-0.28709132584666375,-1.5045915508003584,-1.27098868634504,-0.5296715829196149,-0.4725946299584172
S82123556,Alta_Q3,2.6255785911381784,-1.5303072198234102,0.9652461480487818,1.4603871937802366,1.0321470436918943,-0.6466007859662143,-0.3616284253215031
S82088724,Alta_Q3,2.6255785911381784,-1.5303072198234102,0.9652461480487818,1.4603871937802366,1.0321470436918943,-0.6466007859662143,-0.3616284253215031
S84541727,Baja_Q1,1.368657656839807,-2.616794230735114,-0.14328987278056732,-0.057487577588407515,1.3511035870836419,0.05314892258509217,-0.562572942565845
S81123348,Baja_Q1,1.368657656839807,-2.616794230735114,-0.14328987278056732,-0.057487577588407515,1.3511035870836419,0.05314892258509217,-0.562572942565845
S82362237,Media_Q2_Q3,2.2219341796571173,-0.22610934947674888,0.6409030205957018,0.6696421402592684,0.21921387631998737,0.21823528748178686,0.0364864478992136
S82582328,Media_Q2_Q3,2.2744146747946696,-3.769398566295951,-0.11226505182435212,1.7653568618736009,2.051762833023927,0.5940050273078592,0.4210274651977883
S82222743,Baja_Q1,1.358853105566495,-3.0314258424408456,-0.5849461891466705,-0.1505565352212136,1.286123493577119,-0.08151012816653568,-0.48111070178235793
S81352987,Baja_Q1,1.4132544760969046,-1.8296410566288348,1.1607199860249682,2.238110577037323,1.4448266460372945,-0.6621312362111029,-0.09245667247775093
S82327092,Media_Q2_Q3,1.5465986860485124,-0.4475552270647255,-0.8554683025475016,-0.6144676851291322,0.3397473786881105,0.40016511144868205,0.31288423888777
S81570058,Baja_Q1,1.207037119168356,0.65396382650988,0.6327572965073819,0.9857892335280958,0.12475165240273285,0.323828645458358,0.5118200811895156
S83711446,Alta_Q3,3.2228680599501622,2.0315170500470825,-0.8036227232579168,-1.80776395666011,-1.2330139836892131,0.23580986712851296,0.018898584300945195
S83084517,Alta_Q3,2.7806144078257256,2.484361749367529,-0.17982141843908958,-0.4723828388819869,-1.105789675313283,0.7427840614247295,0.664617153272277
S83290404,Alta_Q3,3.137854105171264,1.9309577120347303,0.08857123093192128,-0.5245322475162417,-0.9166650240941651,0.28447605874488685,0.3074307897063494
S83389546,Alta_Q3,3.039501378067779,-0.1170172743085895,1.1309229211793583,1.5669137503697252,0.3628978734520749,-0.6676153786840595,-0.08096954241737254
S83389545,Alta_Q3,3.039501378067779,-0.1170172743085895,1.1309229211793583,1.5669137503697252,0.3628978734520749,-0.6676153786840595,-0.08096954241737254
S84178137,Alta_Q3,3.305750133027755,1.5715922544393734,0.3805187311567271,0.27452452919005976,-0.5475869141636002,0.2426040657362055,0.419451645870893
S84152827,Alta_Q3,3.305750133027755,1.5715922544393734,0.3805187311567271,0.27452452919005976,-0.5475869141636002,0.2426040657362055,0.419451645870893
S83467137,Alta_Q3,2.7911688644507433,1.0161754708320327,0.6835357323714736,0.91790282931129,-0.02980146239611441,0.49001816573115753,0.5879234959703338
S84056093,Alta_Q3,2.9842605554586252,2.8366137314810222,0.7543424356379115,0.3256092147892648,-1.3183219441539837,-0.5413460281327857,0.0841000022714088
S83613252,Alta_Q3,2.5931716952551893,4.526791452704201,3.401210404076596,6.948492698483228,-0.3480030425865522,0.3720992503824776,2.8742816199317245
S84152829,Alta_Q3,3.305750133027755,1.5715922544393734,0.3805187311567271,0.27452452919005976,-0.5475869141636002,0.2426040657362055,0.419451645870893
S85376775,Alta_Q3,3.0812895181009807,2.2164978776293314,0.11700718397381804,0.8296992094677273,-0.44524053166683464,1.69624259776423,1.6408246758917002
S83981268,Alta_Q3,3.093853679421727,-3.0382559165487795,3.3667976350017503,4.472020136468947,1.5778660758632237,-1.768044280181391,-1.204917457669739
S85568147,Alta_Q3,3.0812895181009807,2.2164978776293314,0.11700718397381804,0.8296992094677273,-0.44524053166683464,1.69624259776423,1.6408246758917002
S83615343,Alta_Q3,2.874883296212191,1.9930075483451866,2.0077490554035666,1.6837987556598129,-0.6629020282000848,-0.7276762617996612,-0.17691816397471438
S84423864,Alta_Q3,2.908379106773548,2.2164978776293314,0.11700718397381804,0.8296992094677273,-0.44524053166683464,1.69624259776423,1.6408246758917002
S84322574,Alta_Q3,2.908379106773548,2.2164978776293314,0.11700718397381804,0.8296992094677273,-0.44524053166683464,1.69624259776423,1.6408246758917002
S83062393,Media_Q2_Q3,2.335181788885693,2.484361749367529,-0.17982141843908958,-0.4723828388819869,-1.105789675313283,0.7427840614247295,0.664617153272277
S83088250,Media_Q2_Q3,2.310121432947012,-1.4883603512146548,-0.004972692575891343,1.7272396353864798,1.5254318305393997,1.2626249273580534,1.2039006124297293
S218081861,Alta_Q3,2.633821264136265,2.0315170500470825,-0.8036227232579168,-1.80776395666011,-1.2330139836892131,0.23580986712851296,0.018898584300945195
S83266010,Media_Q2_Q3,2.086465693775408,0.19786433365740924,1.0483890685900363,1.9622497963011531,0.4904150021341997,0.5177614221423471,0.7740152279953117
S83665909,Alta_Q3,2.633821264136265,2.0315170500470825,-0.8036227232579168,-1.80776395666011,-1.2330139836892131,0.23580986712851296,0.018898584300945195
S83266011,Media_Q2_Q3,2.086465693775408,0.19786433365740924,1.0483890685900363,1.9622497963011531,0.4904150021341997,0.5177614221423471,0.7740152279953117
S83266009,Media_Q2_Q3,2.086465693775408,0.19786433365740924,1.0483890685900363,1.9622497963011531,0.4904150021341997,0.5177614221423471,0.7740152279953117
S84524025,Alta_Q3,2.551945728790848,-1.9751927270736223,-1.090147336154775,-1.4420997127005801,0.7596918090328585,0.6399069872344084,-0.30538990503014135
S83497633,Media_Q2_Q3,1.8506388195323535,1.5408949079223984,-0.7090343813991731,-2.0005867420917265,-1.1023365382050372,-0.024933380645976805,-0.31178821500885534
S84258024,Media_Q2_Q3,2.4849621672671427,0.18855867564655396,-0.9261248552663598,-2.0657494485331473,-0.554684640224809,-0.5893569061002153,-0.8253171490970399
S83404674,Media_Q2_Q3,2.069576323506858,-1.7075788853355203,0.4583788403219092,0.04202408395944011,0.675137167282476,-0.7768541137588701,-1.0383408270711298
S83915234,Media_Q2_Q3,2.4474891216741863,-1.2204899530744566,0.3385152158429953,2.0874659312172015,1.2706474667647132,0.15035215915799094,0.8199151635748647
S85086316,Media_Q2_Q3,2.4474891216741863,-1.2204899530744566,0.3385152158429953,2.0874659312172015,1.2706474667647132,0.15035215915799094,0.8199151635748647
S183545418,Media_Q2_Q3,2.4474891216741863,-1.2204899530744566,0.3385152158429953,2.0874659312172015,1.2706474667647132,0.15035215915799094,0.8199151635748647
S83978526,Media_Q2_Q3,1.7478680974667573,-1.2204899530744566,0.3385152158429953,2.0874659312172015,1.2706474667647132,0.15035215915799094,0.8199151635748647
S83736782,Baja_Q1,1.449610596400777,1.6615961391776226,2.335641514421231,3.9087217147102207,0.2939856677842483,-0.13578667944409364,1.1410786146538598
S84111156,Baja_Q1,0.14999492361041503,2.5655475624742925,0.2953845460690393,-0.41661029477795203,-1.2940742867876767,-0.30596413104018816,-0.050638547315444454
S84229329,Media_Q2_Q3,2.2562141229555364,-0.44957140479371743,-0.4660996240969696,0.19474839429918062,0.40123618323805865,0.7652464505761755,0.6221451183411452
S86559652,Baja_Q1,1.0920731291874304,0.11408202224859022,1.0469286623273404,2.369392015391773,0.4205241804636519,0.8173405929873846,1.024129732007578
S84265931,Baja_Q1,1.2336841378337724,-1.9450750680702016,-0.7042791921933463,-0.6920910104347877,0.8745357936859091,-0.06883836461000233,-0.42650081369043025
S86326802,Media_Q2_Q3,2.2231342177245854,-2.2136075450005,0.2421714036723664,0.2815382332824428,1.1533272707076436,-0.38662779336325653,-0.6360264367412687
S86157966,Alta_Q3,3.1534390743236043,1.8665017722133677,0.4156217423641181,-0.5170370513587595,-0.936431303103457,-0.3246460886882894,-0.19714312145201904
S86328957,Alta_Q3,2.637211725799469,0.7824123006569119,0.32358879593959056,-0.9119336338902563,-0.6795659651231589,-0.8537626680982523,-0.8518630994071617
S86663359,Alta_Q3,2.948073162282993,1.0917166474965325,-0.31928203003979777,-1.5561258311978219,-0.9812033380967535,-0.4091276429420833,-0.5423631695287572
S86533251,Alta_Q3,3.0632916692227847,1.4051103843757158,-0.2830695627207455,-0.031551227853459436,-0.45386330034262895,0.9237644027591048,0.9364513808791265
S85920355,Alta_Q3,3.0673510391634267,-4.9523030341854195,-0.8374713019134519,0.1257897941587882,2.3809641412879476,0.6726608280463819,-0.3061062481688697
S85145848,Alta_Q3,3.0170238140544043,1.180627945908057,-0.972579223949219,-1.94751872264204,-0.878470987241421,0.18892316089700176,-0.09328554975636583
S86517630,Alta_Q3,3.0632916692227847,1.4051103843757158,-0.2830695627207455,-0.031551227853459436,-0.45386330034262895,0.9237644027591048,0.9364513808791265
S85642431,Alta_Q3,3.093762424714994,1.8023755884347548,-0.35926220094868383,-1.418293059288998,-1.1883411691039085,-0.5531033351009008,-0.3820798701747901
S86401935,Media_Q2_Q3,2.5274753966142023,1.2841816158540338,-0.23715966719286494,-0.7937006041426349,-0.8570703322485113,-0.17383541627297677,0.008597132381075786
S85269887,Media_Q2_Q3,1.903686688337618,-2.159534321230447,-1.1067924582876203,-1.544602571354662,0.6145466604159684,0.30702716812185654,-0.5933642130917055
S85716227,Media_Q2_Q3,1.889241569490118,0.9003731832857427,-1.022582076352984,-2.5245414457028157,-1.0435883128477481,-0.6168284957054374,-0.8715949753803804
S85732164,Media_Q2_Q3,1.889241569490118,0.9003731832857427,-1.022582076352984,-2.5245414457028157,-1.0435883128477481,-0.6168284957054374,-0.8715949753803804
S86590828,Media_Q2_Q3,2.0531427829365434,1.0094832755313556,0.3265185129734278,0.49933612481554734,-0.06399460582705756,0.6577004687047814,0.6316602634695759
S86561147,Baja_Q1,0.2711893730418441,-0.8376982781490874,0.23900621005433628,1.8924789092020669,1.3028416829033038,1.742589743498618,1.5070143908648466
S86090308,Media_Q2_Q3,2.1864985676743727,1.10514689296512,1.1511600987592203,1.7898277182511855,-0.03395970278502256,-0.2638566140741863,0.5458462987889344
S85313580,Media_Q2_Q3,1.585673298286024,-1.4144969161897736,-0.581884744871303,0.21468361715113132,1.003946664453719,0.9507699304901505,0.6032350314784589
S86590793,Media_Q2_Q3,2.2339203239998566,1.0094832755313556,0.3265185129734278,0.49933612481554734,-0.06399460582705756,0.6577004687047814,0.6316602634695759
S86542907,Baja_Q1,-0.0,-3.6559372454251813,-1.1036668119215132,-0.8766467645545268,1.6551697712920512,0.42666923074144786,-0.4484425541527635
S85708824,Baja_Q1,1.1209503926735833,0.9003731832857427,-1.022582076352984,-2.5245414457028157,-1.0435883128477481,-0.6168284957054374,-0.8715949753803804
S86590759,Media_Q2_Q3,2.072942061975236,1.7699169856199932,-0.47644034344974756,-0.7709675649211797,-0.7029655515535973,0.9473137636919148,0.684305637199345
S86099029,Baja_Q1,1.464816384890813,-4.055578851715612,0.048656018352660896,1.3652046012570138,2.4659803873362387,-0.27721684645421407,-0.261553939317674
S86031046,Baja_Q1,1.2636544318820966,0.42865172016284897,0.5497619878189048,2.208941783083568,0.6117169171492152,0.848070768543397,1.4175064412475806
S84601942,Baja_Q1,1.432213904360235,-1.3573315310133396,-0.7587000396548519,-1.7275740138441127,0.33910562867390825,-0.12235689074821408,-0.8655861995712723
S86046923,Baja_Q1,0.5623351446188083,-2.2541657474809065,0.278169582414555,0.378336498968653,0.834596487148202,0.038614910061903186,-0.4931504795296172
S86398553,Baja_Q1,0.9556998911125343,1.2487432925624697,-0.04305286731286342,-0.9455166093222431,-0.7175869183660548,-0.062074377962459945,-0.12518203590351948
S86555340,Baja_Q1,1.0397207708399179,1.7699169856199932,-0.47644034344974756,-0.7709675649211797,-0.7029655515535973,0.9473137636919148,0.684305637199345
S86912932,Media_Q2_Q3,2.2416365317552454,0.8733703887291163,-0.988418487637775,-1.2528844565739001,-0.34356419568229835,1.0945892011492355,0.5842678518174939
S87891058,Alta_Q3,3.205551260661783,0.5891374587018829,-0.5064097843844149,-1.1147097298393511,-0.30076096540563596,0.45779728478362947,0.05692474805015679
S89660450,Media_Q2_Q3,2.0495917185893195,0.7371112387506161,-0.5343480367625733,-0.8884408702165243,-0.2918377803530436,0.7332351692549097,0.35821920995658163
S87620590,Alta_Q3,2.83981457299471,1.2683140832515865,0.04012947011555257,-1.5018164417067563,-0.9501764687678781,-0.7648977740026994,-0.8355853918915748
S88373660,Alta_Q3,2.6674442205218813,-2.60831765989009,-1.171843610197541,-0.8537054171638523,1.2407749003423965,0.3333322765577755,-0.14585184379244595
S87795075,Alta_Q3,2.667788508957508,1.2683140832515865,0.04012947011555257,-1.5018164417067563,-0.9501764687678781,-0.7648977740026994,-0.8355853918915748
S86912557,Alta_Q3,2.5448761482768765,1.164403077490913,-1.1633919537613833,-2.184555734621648,-0.8892473889246533,0.3838712857228546,-0.06448349699326425
S87075649,Media_Q2_Q3,1.8587226103593453,1.6049782344969872,-0.46217560149045817,-1.6438939776732466,-1.0173522394378787,-0.02385317209435629,-0.2280262104528421
S89398664,Media_Q2_Q3,1.7593871502295473,0.20775592032313364,-0.19276397471941256,-0.19630113361734053,-0.049174698106163345,0.26453623122709224,0.2328446666785383
S87477332,Media_Q2_Q3,2.035002457287025,1.2996824085546312,-0.8596563469567612,-2.2631654615933896,-1.0288578443221927,-0.1691132462527591,-0.47105489053600097
S87618155,Media_Q2_Q3,2.035002457287025,1.2996824085546312,-0.8596563469567612,-2.2631654615933896,-1.0288578443221927,-0.1691132462527591,-0.47105489053600097
S89136928,Media_Q2_Q3,2.270952040961982,2.3680499070482752,0.22197037634891892,-0.5539851370648069,-1.2511647667347472,-0.3705923806768347,-0.16512338628373363
S86913143,Media_Q2_Q3,2.076290053232399,0.8733703887291163,-0.988418487637775,-1.2528844565739001,-0.34356419568229835,1.0945892011492355,0.5842678518174939
S87618166,Baja_Q1,1.0992683584868952,1.2996824085546312,-0.8596563469567612,-2.2631654615933896,-1.0288578443221927,-0.1691132462527591,-0.47105489053600097
S87070922,Media_Q2_Q3,2.0975533496886976,-0.6029549869312021,-0.6005853893385219,0.15698332691328018,0.44419321367469206,1.167991128921376,0.7885205976576444
S87403543,Baja_Q1,1.0992683584868952,1.2996824085546312,-0.8596563469567612,-2.2631654615933896,-1.0288578443221927,-0.1691132462527591,-0.47105489053600097
S89232585,Media_Q2_Q3,1.6775772336133579,0.20775592032313364,-0.19276397471941256,-0.19630113361734053,-0.049174698106163345,0.26453623122709224,0.2328446666785383
S87411398,Media_Q2_Q3,2.169156479555155,1.1958000006323082,-0.6483773643820927,-1.7396522382578303,-0.817120529561241,0.14135988330715046,-0.18694347806419492
S87397958,Media_Q2_Q3,1.982418986459342,1.1527262224694852,-0.7416293174112776,-2.325023939781605,-1.0265464147356818,-0.46367587067139954,-0.7374215786278067
S89074001,Media_Q2_Q3,2.166861781763955,1.2788082534263792,-1.0091474470854818,-2.1351865200707367,-0.8231254095663761,0.3377657648258686,-0.09287130113119725
S88982990,Baja_Q1,1.085696806649366,-2.8582504710893986,-1.3299648205995334,-1.3845163191720677,1.189158441851338,0.6790687593895841,-0.27499832833614557
S87793840,Baja_Q1,1.3418952129979382,-2.3390849196943906,-0.5334634368984654,-0.9640990055116491,0.8441138779849197,-0.3000214666247755,-0.8584639274449181
S89282534,Media_Q2_Q3,1.6094379124341005,-3.115309965312982,-0.8170792296595972,-0.46067491070672084,1.7296335381973322,0.6436522231365144,-0.11996664674005678
S89223999,Baja_Q1,0.8314025204956377,-0.33748659326207076,-0.12376718089868553,0.9800595570008327,0.5618254100261701,0.7560131978048293,0.9401297523008167
S89146834,Media_Q2_Q3,1.7104108918206056,-0.9781094223769331,0.3632922721798452,1.3021198327687855,0.9872281832287413,0.7058125544401926,0.6247605684569765
S89398660,Baja_Q1,0.8314025204956377,-0.33748659326207076,-0.12376718089868553,0.9800595570008327,0.5618254100261701,0.7560131978048293,0.9401297523008167
S169999335,Media_Q2_Q3,1.9023413637500632,0.5495482109901937,-1.1336995774127459,-2.3414438888721016,-0.7842388004370964,0.1270094500160813,-0.41304061577552437
S87293404,Baja_Q1,0.6730116670092565,-0.028001795360755387,-0.17940207725808532,-0.40292743272936066,0.02925462516589409,0.6092340526476747,0.16890343947906353
S88311909,Baja_Q1,-0.0,-2.947070791837071,-0.9504431132071268,-0.7428305627216891,1.3020568328559015,0.47261860287113894,-0.2571582192852264
S90268909,Alta_Q3,3.191844619551447,2.1437268533833858,0.39955982229473175,-0.7723249824791459,-1.2880078543264066,-1.1556924413014757,-0.7530255675082631
S90990211,Alta_Q3,3.1170878837498686,1.5001088321429763,-0.45438245829341917,-1.1779962471975254,-0.9948594251231432,-0.3804780734272113,-0.14697796390090573
S90990785,Alta_Q3,3.1170878837498686,1.5001088321429763,-0.45438245829341917,-1.1779962471975254,-0.9948594251231432,-0.3804780734272113,-0.14697796390090573
S90370950,Alta_Q3,2.7950892084179655,1.6764150350920253,-0.6977525614897533,-2.038552799137064,-1.1911734060768713,-0.011949748662036769,-0.3965579943229219
S89990789,Media_Q2_Q3,2.4114495610697158,2.279314628011691,0.36973885932271483,-0.818501448100362,-1.4172953728788642,-0.9458046213056547,-0.6544328805075232
S129430287,Media_Q2_Q3,2.4114495610697158,2.279314628011691,0.36973885932271483,-0.818501448100362,-1.4172953728788642,-0.9458046213056547,-0.6544328805075232
S90269424,Alta_Q3,2.989480624240021,1.693476703916339,-0.7413138117123801,-1.8690259960197682,-1.1410720781286983,-0.229641173999597,-0.3045923347081164
S90807595,Media_Q2_Q3,2.0035635410505366,2.1914113136945677,2.055732471190604,5.0540760912123455,0.5486076949928479,1.6908882216412113,2.831006129014778
S89898189,Baja_Q1,1.3321790402101223,-3.18979317457285,-1.2302962802504738,-0.9933859696717238,1.5464575644303753,0.636052064170373,-0.1865082903403803
S89990785,Media_Q2_Q3,2.1484382075414414,1.5006127757002385,0.3717601976655187,-0.9490874422563601,-1.2951474808291443,-1.044525371103206,-0.9010659265105208
S90619075,Media_Q2_Q3,2.0840351455815704,-0.6021079019283253,-0.3686602043136971,-0.09492793623736101,0.5366309208818287,0.4201017597285209,0.2640729922979005
S91508717,Media_Q2_Q3,1.6176667999633683,-0.8541976784480898,-0.08502828533903097,-0.7164739510204475,0.1581251440983078,-0.6310932036367088,-0.762861932034643
S92297706,Media_Q2_Q3,1.6176667999633683,-0.8541976784480898,-0.08502828533903097,-0.7164739510204475,0.1581251440983078,-0.6310932036367088,-0.762861932034643
S90858180,Alta_Q3,2.588002746364813,1.8449989436099528,-0.7708551460197733,-1.233957677807975,-0.9999599327084313,0.2247169929050863,0.2954989420435267
S90861169,Media_Q2_Q3,2.509988271220571,0.5116654381345894,-0.7212520657445848,-0.5282214781414226,-0.06831501598222667,0.5740723610338789,0.5679132295665361
S90981626,Media_Q2_Q3,2.2862408479397494,-3.557558324153885,-0.9314188061009947,-1.0515104952487027,1.2002868260226707,0.44265803160479694,-0.7454103882978523
S90989924,Baja_Q1,1.4975148733215795,0.7052619240996489,-0.5281122135915159,-0.4774725581970883,-0.27508361928805397,0.9356429188844191,0.6041424687839622
S90664226,Media_Q2_Q3,2.2915586236243968,-1.784736401136587,-0.5447101259916032,1.2531397462460663,1.2771377442148542,1.1330120857228132,1.161747408888269
S90761337,Baja_Q1,1.2391876494194998,0.9365001371737718,-0.19438487207285837,-1.6041015389769808,-1.1185924173487685,-0.5913231471795979,-0.8768363798473527
S89722295,Baja_Q1,0.30463609734923813,0.9398183066222662,-0.30780479953481277,-1.9907585244502262,-1.0344017575895337,-1.1810827847584215,-1.1474597884118916
S92538480,Baja_Q1,0.6730116670092565,-1.7947422216412376,-1.0169692307927332,-1.5523494796180688,0.48855096074938353,0.13069874509878454,-0.5818085377959654
S92245085,Alta_Q3,3.186653235225597,1.3544689226256708,-0.28310069771658947,-0.8929967036486829,-0.9067256234252473,-0.44156048779125356,-0.0969394816715306
S91796586,Alta_Q3,3.078418011416178,1.422272818677462,0.2285339650063522,-0.83018491621313,-1.0452279045726944,-1.207007783866476,-0.7342451977322886
S93013460,Alta_Q3,3.186653235225597,1.3544689226256708,-0.28310069771658947,-0.8929967036486829,-0.9067256234252473,-0.44156048779125356,-0.0969394816715306
S91758058,Alta_Q3,3.078418011416178,1.422272818677462,0.2285339650063522,-0.83018491621313,-1.0452279045726944,-1.207007783866476,-0.7342451977322886
S92210847,Media_Q2_Q3,1.9561874676604512,0.1269983806936917,-0.8102264786987055,-1.576458684912532,-0.2896306845296819,0.3573505388116463,-0.24680516220149096
S92095194,Media_Q2_Q3,2.3588541388940216,0.9449736950180816,-1.0735792391128396,-1.609251371954989,-0.6431806534193172,0.5539204793585235,0.20189657639564046
S218081835,Alta_Q3,2.6382837819336036,0.7329493830397081,-0.09094302156669756,-0.8775654337616099,-0.5366810815790024,-0.048834514173453525,-0.3158042841229956
S91740587,Media_Q2_Q3,1.8413903748459728,-0.7379100066629768,0.09558729993419124,0.02840197099224282,0.21503986666617264,-0.9613972303403154,-0.6259833632612114
S91825945,Media_Q2_Q3,2.3371464446494543,0.3059874386853039,-1.0946350653890393,-2.185492132018142,-0.6923564221048468,-0.012915071134378063,-0.5173844686903785
S91117255,Alta_Q3,2.883420256578243,1.7872922683353474,0.07221831162137907,0.26184715036459527,-0.777127946767395,-0.1481892945027315,0.41756357192648214
S91411796,Baja_Q1,1.4435806814955938,-2.299890302393401,-0.934654010493631,-1.1168710754519169,0.8617406205383947,0.20668970261236233,-0.42168607323093116
S91990949,Alta_Q3,2.754897490700411,0.38608136464035125,-1.183100304048099,-2.0904743287008984,-0.35700329397576874,0.5165078031140656,-0.1362828963573483
S91706634,Alta_Q3,3.0348417495451576,-2.402249907647723,-0.7296330494044819,-1.1075893118496378,0.48622148946739946,-0.4099590770716087,-0.9645215426563879
S91737327,Media_Q2_Q3,2.4428908423072064,1.6023055770745436,-0.3470972197958965,-1.0131055185916558,-1.018680530016018,-0.5061403382535549,-0.16027951648919153
S129430293,Media_Q2_Q3,2.3371464446494543,0.3059874386853039,-1.0946350653890393,-2.185492132018142,-0.6923564221048468,-0.012915071134378063,-0.5173844686903785
S91782670,Alta_Q3,2.6382837819336036,0.7329493830397081,-0.09094302156669756,-0.8775654337616099,-0.5366810815790024,-0.048834514173453525,-0.3158042841229956
S93336387,Media_Q2_Q3,2.3045976031965885,1.1290228588596707,-0.08454421532015659,-0.46806108453665435,-0.6527390545488057,0.026337175137187998,0.06807178618932731
S91755539,Media_Q2_Q3,2.3045976031965885,1.1290228588596707,-0.08454421532015659,-0.46806108453665435,-0.6527390545488057,0.026337175137187998,0.06807178618932731
S91481604,Media_Q2_Q3,2.5323322866926112,0.28134211070451504,0.7042329464543832,0.16966486566031885,-0.43631143570084135,-1.4189050658723683,-0.7975010461852539
S91933135,Alta_Q3,2.577525561956069,-2.6849220458232255,-0.7829015058377616,-1.627997992765955,0.5287495200993325,-0.24040438989524354,-1.2539055950459261
S91754808,Media_Q2_Q3,2.3045976031965885,1.1290228588596707,-0.08454421532015659,-0.46806108453665435,-0.6527390545488057,0.026337175137187998,0.06807178618932731
S218081836,Media_Q2_Q3,2.5323322866926112,0.28134211070451504,0.7042329464543832,0.16966486566031885,-0.43631143570084135,-1.4189050658723683,-0.7975010461852539
S93210975,Alta_Q3,2.649291669598327,1.388375377303025,0.1627395801882212,-0.7796756347064641,-0.9762093898079272,-1.338763286984058,-0.6596551217369043
